"ID";"Regions";"Periods";"AveragePurchasePrice_1"
"2861";"GM1728";"2006JJ00";"  294347"
"2862";"GM1728";"2007JJ00";"  288593"
"2863";"GM1728";"2008JJ00";"  306082"
"2864";"GM1728";"2009JJ00";"  291167"
"2865";"GM1728";"2010JJ00";"  273458"
"2866";"GM1728";"2011JJ00";"  275188"
"2867";"GM1728";"2012JJ00";"  247690"
"2868";"GM1728";"2013JJ00";"  239013"
"2869";"GM1728";"2014JJ00";"  237593"
"2870";"GM1728";"2015JJ00";"  247653"
"2871";"GM1728";"2016JJ00";"  254590"
"2872";"GM1728";"2017JJ00";"  272325"
"2873";"GM1728";"2018JJ00";"  295539"
"2874";"GM1728";"2019JJ00";"  334264"
"2875";"GM1728";"2020JJ00";"  358832"
"2876";"GM1728";"2021JJ00";"  409300"
"2877";"GM1728";"2022JJ00";"  465418"
"2878";"GM1728";"2023JJ00";"  441886"
"2879";"GM1728";"2024JJ00";"  468486"
"2880";"GM0754";"1995JJ00";"  109364"
"2881";"GM0754";"1996JJ00";"   86165"
"2882";"GM0754";"1997JJ00";""
"2883";"GM0754";"1998JJ00";""
"2884";"GM0754";"1999JJ00";""
"2885";"GM0754";"2000JJ00";""
"2886";"GM0754";"2001JJ00";""
"2887";"GM0754";"2002JJ00";""
"2888";"GM0754";"2003JJ00";""
"2889";"GM0754";"2004JJ00";""
"2890";"GM0754";"2005JJ00";""
"2891";"GM0754";"2006JJ00";""
"2892";"GM0754";"2007JJ00";""
"2893";"GM0754";"2008JJ00";""
"2894";"GM0754";"2009JJ00";""
"2895";"GM0754";"2010JJ00";""
"2896";"GM0754";"2011JJ00";""
"2897";"GM0754";"2012JJ00";""
"2898";"GM0754";"2013JJ00";""
"2899";"GM0754";"2014JJ00";""
"2900";"GM0754";"2015JJ00";""
"2901";"GM0754";"2016JJ00";""
"2902";"GM0754";"2017JJ00";""
"2903";"GM0754";"2018JJ00";""
"2904";"GM0754";"2019JJ00";""
"2905";"GM0754";"2020JJ00";""
"2906";"GM0754";"2021JJ00";""
"2907";"GM0754";"2022JJ00";""
"2908";"GM0754";"2023JJ00";""
"2909";"GM0754";"2024JJ00";""
"2910";"GM0376";"1995JJ00";"  224507"
"2911";"GM0376";"1996JJ00";"  277904"
"2912";"GM0376";"1997JJ00";"  279800"
"2913";"GM0376";"1998JJ00";"  335897"
"2914";"GM0376";"1999JJ00";"  491949"
"2915";"GM0376";"2000JJ00";"  670412"
"2916";"GM0376";"2001JJ00";"  518571"
"2917";"GM0376";"2002JJ00";"  613507"
"2918";"GM0376";"2003JJ00";"  485110"
"2919";"GM0376";"2004JJ00";"  631923"
"2920";"GM0376";"2005JJ00";"  692900"
"2921";"GM0376";"2006JJ00";"  718218"
"2922";"GM0376";"2007JJ00";"  803413"
"2923";"GM0376";"2008JJ00";"  764548"
"2924";"GM0376";"2009JJ00";"  702249"
"2925";"GM0376";"2010JJ00";"  788688"
"2926";"GM0376";"2011JJ00";"  775402"
"2927";"GM0376";"2012JJ00";"  761560"
"2928";"GM0376";"2013JJ00";"  609767"
"2929";"GM0376";"2014JJ00";"  488612"
"2930";"GM0376";"2015JJ00";"  549464"
"2931";"GM0376";"2016JJ00";"  554646"
"2932";"GM0376";"2017JJ00";"  619585"
"2933";"GM0376";"2018JJ00";"  902214"
"2934";"GM0376";"2019JJ00";"  775909"
"2935";"GM0376";"2020JJ00";"  831788"
"2936";"GM0376";"2021JJ00";" 1067258"
"2937";"GM0376";"2022JJ00";" 1099057"
"2938";"GM0376";"2023JJ00";" 1070259"
"2939";"GM0376";"2024JJ00";"  993994"
"2940";"GM0495";"1995JJ00";"  137276"
"2941";"GM0495";"1996JJ00";"  132449"
"2942";"GM0495";"1997JJ00";"  150018"
"2943";"GM0495";"1998JJ00";"  156325"
"2944";"GM0495";"1999JJ00";"  174353"
"2945";"GM0495";"2000JJ00";"  188222"
"2946";"GM0495";"2001JJ00";"  212496"
"2947";"GM0495";"2002JJ00";"  260845"
"2948";"GM0495";"2003JJ00";"  257195"
"2949";"GM0495";"2004JJ00";"  251771"
"2950";"GM0495";"2005JJ00";"  258558"
"2951";"GM0495";"2006JJ00";"  254195"
"2952";"GM0495";"2007JJ00";""
"2953";"GM0495";"2008JJ00";""
"2954";"GM0495";"2009JJ00";""
"2955";"GM0495";"2010JJ00";""
"2956";"GM0495";"2011JJ00";""
"2957";"GM0495";"2012JJ00";""
"2958";"GM0495";"2013JJ00";""
"2959";"GM0495";"2014JJ00";""
"2960";"GM0495";"2015JJ00";""
"2961";"GM0495";"2016JJ00";""
"2962";"GM0495";"2017JJ00";""
"2963";"GM0495";"2018JJ00";""
"2964";"GM0495";"2019JJ00";""
"2965";"GM0495";"2020JJ00";""
"2966";"GM0495";"2021JJ00";""
"2967";"GM0495";"2022JJ00";""
"2968";"GM0495";"2023JJ00";""
"2969";"GM0495";"2024JJ00";""
"2970";"GM0377";"1995JJ00";"  229045"
"2971";"GM0377";"1996JJ00";"  246104"
"2972";"GM0377";"1997JJ00";"  252057"
"2973";"GM0377";"1998JJ00";"  339621"
"2974";"GM0377";"1999JJ00";"  447436"
"2975";"GM0377";"2000JJ00";"  565093"
"2976";"GM0377";"2001JJ00";"  607984"
"2977";"GM0377";"2002JJ00";"  606864"
"2978";"GM0377";"2003JJ00";"  554130"
"2979";"GM0377";"2004JJ00";"  558844"
"2980";"GM0377";"2005JJ00";"  647051"
"2981";"GM0377";"2006JJ00";"  747554"
"2982";"GM0377";"2007JJ00";"  715942"
"2983";"GM0377";"2008JJ00";"  837221"
"2984";"GM0377";"2009JJ00";"  677482"
"2985";"GM0377";"2010JJ00";"  667014"
"2986";"GM0377";"2011JJ00";"  697939"
"2987";"GM0377";"2012JJ00";"  546697"
"2988";"GM0377";"2013JJ00";"  585525"
"2989";"GM0377";"2014JJ00";"  550186"
"2990";"GM0377";"2015JJ00";"  597694"
"2991";"GM0377";"2016JJ00";"  649703"
"2992";"GM0377";"2017JJ00";"  775770"
"2993";"GM0377";"2018JJ00";"  777662"
"2994";"GM0377";"2019JJ00";"  831578"
"2995";"GM0377";"2020JJ00";"  863297"
"2996";"GM0377";"2021JJ00";" 1007936"
"2997";"GM0377";"2022JJ00";" 1118894"
"2998";"GM0377";"2023JJ00";" 1088814"
"2999";"GM0377";"2024JJ00";" 1043333"
"3000";"GM0055";"1995JJ00";"   73098"
"3001";"GM0055";"1996JJ00";"   74900"
"3002";"GM0055";"1997JJ00";"   84171"
"3003";"GM0055";"1998JJ00";"   85780"
"3004";"GM0055";"1999JJ00";"  114492"
"3005";"GM0055";"2000JJ00";"  135648"
"3006";"GM0055";"2001JJ00";"  160257"
"3007";"GM0055";"2002JJ00";"  162276"
"3008";"GM0055";"2003JJ00";"  185990"
"3009";"GM0055";"2004JJ00";"  186288"
"3010";"GM0055";"2005JJ00";"  189882"
"3011";"GM0055";"2006JJ00";"  187820"
"3012";"GM0055";"2007JJ00";"  194435"
"3013";"GM0055";"2008JJ00";"  206763"
"3014";"GM0055";"2009JJ00";"  191397"
"3015";"GM0055";"2010JJ00";"  204379"
"3016";"GM0055";"2011JJ00";"  192598"
"3017";"GM0055";"2012JJ00";"  178611"
"3018";"GM0055";"2013JJ00";"  184966"
"3019";"GM0055";"2014JJ00";""
"3020";"GM0055";"2015JJ00";""
"3021";"GM0055";"2016JJ00";""
"3022";"GM0055";"2017JJ00";""
"3023";"GM0055";"2018JJ00";""
"3024";"GM0055";"2019JJ00";""
"3025";"GM0055";"2020JJ00";""
"3026";"GM0055";"2021JJ00";""
"3027";"GM0055";"2022JJ00";""
"3028";"GM0055";"2023JJ00";""
"3029";"GM0055";"2024JJ00";""
"3030";"GM0497";"1995JJ00";"  112355"
"3031";"GM0497";"1996JJ00";"  122107"
"3032";"GM0497";"1997JJ00";"  124908"
"3033";"GM0497";"1998JJ00";"  139171"
"3034";"GM0497";"1999JJ00";"  167168"
"3035";"GM0497";"2000JJ00";"  188665"
"3036";"GM0497";"2001JJ00";"  210396"
"3037";"GM0497";"2002JJ00";"  204645"
"3038";"GM0497";"2003JJ00";"  226676"
"3039";"GM0497";"2004JJ00";"  224869"
"3040";"GM0497";"2005JJ00";"  259813"
"3041";"GM0497";"2006JJ00";"  252154"
"3042";"GM0497";"2007JJ00";"  275497"
"3043";"GM0497";"2008JJ00";"  281603"
"3044";"GM0497";"2009JJ00";"  242774"
"3045";"GM0497";"2010JJ00";"  258002"
"3046";"GM0497";"2011JJ00";""
"3047";"GM0497";"2012JJ00";""
"3048";"GM0497";"2013JJ00";""
"3049";"GM0497";"2014JJ00";""
"3050";"GM0497";"2015JJ00";""
"3051";"GM0497";"2016JJ00";""
"3052";"GM0497";"2017JJ00";""
"3053";"GM0497";"2018JJ00";""
"3054";"GM0497";"2019JJ00";""
"3055";"GM0497";"2020JJ00";""
"3056";"GM0497";"2021JJ00";""
"3057";"GM0497";"2022JJ00";""
"3058";"GM0497";"2023JJ00";""
"3059";"GM0497";"2024JJ00";""
"3060";"GM1901";"1995JJ00";""
"3061";"GM1901";"1996JJ00";""
"3062";"GM1901";"1997JJ00";""
"3063";"GM1901";"1998JJ00";""
"3064";"GM1901";"1999JJ00";""
"3065";"GM1901";"2000JJ00";""
"3066";"GM1901";"2001JJ00";""
"3067";"GM1901";"2002JJ00";""
"3068";"GM1901";"2003JJ00";""
"3069";"GM1901";"2004JJ00";""
"3070";"GM1901";"2005JJ00";""
"3071";"GM1901";"2006JJ00";""
"3072";"GM1901";"2007JJ00";""
"3073";"GM1901";"2008JJ00";""
"3074";"GM1901";"2009JJ00";""
"3075";"GM1901";"2010JJ00";""
"3076";"GM1901";"2011JJ00";"  278004"
"3077";"GM1901";"2012JJ00";"  270766"
"3078";"GM1901";"2013JJ00";"  260904"
"3079";"GM1901";"2014JJ00";"  260044"
"3080";"GM1901";"2015JJ00";"  264394"
"3081";"GM1901";"2016JJ00";"  265782"
"3082";"GM1901";"2017JJ00";"  277598"
"3083";"GM1901";"2018JJ00";"  296157"
"3084";"GM1901";"2019JJ00";"  330097"
"3085";"GM1901";"2020JJ00";"  356638"
"3086";"GM1901";"2021JJ00";"  429306"
"3087";"GM1901";"2022JJ00";"  495663"
"3088";"GM1901";"2023JJ00";"  459624"
"3089";"GM1901";"2024JJ00";"  517752"
"3090";"GM0755";"1995JJ00";"  122631"
"3091";"GM0755";"1996JJ00";"  132519"
"3092";"GM0755";"1997JJ00";"  154767"
"3093";"GM0755";"1998JJ00";"  175843"
"3094";"GM0755";"1999JJ00";"  198365"
"3095";"GM0755";"2000JJ00";"  229042"
"3096";"GM0755";"2001JJ00";"  226782"
"3097";"GM0755";"2002JJ00";"  257380"
"3098";"GM0755";"2003JJ00";"  265054"
"3099";"GM0755";"2004JJ00";"  261202"
"3100";"GM0755";"2005JJ00";"  283692"
"3101";"GM0755";"2006JJ00";"  314195"
"3102";"GM0755";"2007JJ00";"  309249"
"3103";"GM0755";"2008JJ00";"  306493"
"3104";"GM0755";"2009JJ00";"  301074"
"3105";"GM0755";"2010JJ00";"  258077"
"3106";"GM0755";"2011JJ00";"  240743"
"3107";"GM0755";"2012JJ00";"  247967"
"3108";"GM0755";"2013JJ00";"  247424"
"3109";"GM0755";"2014JJ00";"  232914"
"3110";"GM0755";"2015JJ00";"  234539"
"3111";"GM0755";"2016JJ00";"  252999"
"3112";"GM0755";"2017JJ00";"  264489"
"3113";"GM0755";"2018JJ00";"  292198"
"3114";"GM0755";"2019JJ00";"  315919"
"3115";"GM0755";"2020JJ00";"  325511"
"3116";"GM0755";"2021JJ00";"  366401"
"3117";"GM0755";"2022JJ00";"  448015"
"3118";"GM0755";"2023JJ00";"  445458"
"3119";"GM0755";"2024JJ00";"  389372"
"3120";"GM0009";"1995JJ00";"   64445"
"3121";"GM0009";"1996JJ00";"   71935"
"3122";"GM0009";"1997JJ00";"   81630"
"3123";"GM0009";"1998JJ00";"  108642"
"3124";"GM0009";"1999JJ00";"  102915"
"3125";"GM0009";"2000JJ00";"  128555"
"3126";"GM0009";"2001JJ00";"  147075"
"3127";"GM0009";"2002JJ00";"  160073"
"3128";"GM0009";"2003JJ00";"  160093"
"3129";"GM0009";"2004JJ00";"  164278"
"3130";"GM0009";"2005JJ00";"  159851"
"3131";"GM0009";"2006JJ00";"  169152"
"3132";"GM0009";"2007JJ00";"  155669"
"3133";"GM0009";"2008JJ00";"  184785"
"3134";"GM0009";"2009JJ00";"  189305"
"3135";"GM0009";"2010JJ00";"  204832"
"3136";"GM0009";"2011JJ00";"  182548"
"3137";"GM0009";"2012JJ00";"  181144"
"3138";"GM0009";"2013JJ00";"  150663"
"3139";"GM0009";"2014JJ00";"  156542"
"3140";"GM0009";"2015JJ00";"  181299"
"3141";"GM0009";"2016JJ00";"  165414"
"3142";"GM0009";"2017JJ00";"  194652"
"3143";"GM0009";"2018JJ00";"  198181"
"3144";"GM0009";"2019JJ00";""
"3145";"GM0009";"2020JJ00";""
"3146";"GM0009";"2021JJ00";""
"3147";"GM0009";"2022JJ00";""
"3148";"GM0009";"2023JJ00";""
"3149";"GM0009";"2024JJ00";""
"3150";"GM0064";"1995JJ00";"   59510"
"3151";"GM0064";"1996JJ00";"   71419"
"3152";"GM0064";"1997JJ00";"   87841"
"3153";"GM0064";"1998JJ00";"   90902"
"3154";"GM0064";"1999JJ00";"   98581"
"3155";"GM0064";"2000JJ00";"  115155"
"3156";"GM0064";"2001JJ00";"  129752"
"3157";"GM0064";"2002JJ00";"  149718"
"3158";"GM0064";"2003JJ00";"  161260"
"3159";"GM0064";"2004JJ00";"  162844"
"3160";"GM0064";"2005JJ00";"  181481"
"3161";"GM0064";"2006JJ00";"  192754"
"3162";"GM0064";"2007JJ00";"  182329"
"3163";"GM0064";"2008JJ00";"  200514"
"3164";"GM0064";"2009JJ00";"  197762"
"3165";"GM0064";"2010JJ00";"  188121"
"3166";"GM0064";"2011JJ00";""
"3167";"GM0064";"2012JJ00";""
"3168";"GM0064";"2013JJ00";""
"3169";"GM0064";"2014JJ00";""
"3170";"GM0064";"2015JJ00";""
"3171";"GM0064";"2016JJ00";""
"3172";"GM0064";"2017JJ00";""
"3173";"GM0064";"2018JJ00";""
"3174";"GM0064";"2019JJ00";""
"3175";"GM0064";"2020JJ00";""
"3176";"GM0064";"2021JJ00";""
"3177";"GM0064";"2022JJ00";""
"3178";"GM0064";"2023JJ00";""
"3179";"GM0064";"2024JJ00";""
"3180";"GM0211";"1995JJ00";"   96331"
"3181";"GM0211";"1996JJ00";"  104208"
"3182";"GM0211";"1997JJ00";"  119444"
"3183";"GM0211";"1998JJ00";"  110007"
"3184";"GM0211";"1999JJ00";"  142892"
"3185";"GM0211";"2000JJ00";"  163863"
"3186";"GM0211";"2001JJ00";"  194124"
"3187";"GM0211";"2002JJ00";"  220429"
"3188";"GM0211";"2003JJ00";"  209300"
"3189";"GM0211";"2004JJ00";"  220107"
"3190";"GM0211";"2005JJ00";""
"3191";"GM0211";"2006JJ00";""
"3192";"GM0211";"2007JJ00";""
"3193";"GM0211";"2008JJ00";""
"3194";"GM0211";"2009JJ00";""
"3195";"GM0211";"2010JJ00";""
"3196";"GM0211";"2011JJ00";""
"3197";"GM0211";"2012JJ00";""
"3198";"GM0211";"2013JJ00";""
"3199";"GM0211";"2014JJ00";""
"3200";"GM0211";"2015JJ00";""
"3201";"GM0211";"2016JJ00";""
"3202";"GM0211";"2017JJ00";""
"3203";"GM0211";"2018JJ00";""
"3204";"GM0211";"2019JJ00";""
"3205";"GM0211";"2020JJ00";""
"3206";"GM0211";"2021JJ00";""
"3207";"GM0211";"2022JJ00";""
"3208";"GM0211";"2023JJ00";""
"3209";"GM0211";"2024JJ00";""
"3210";"GM0108";"1995JJ00";"   89965"
"3211";"GM0108";"1996JJ00";"   91344"
"3212";"GM0108";"1997JJ00";"   77687"
"3213";"GM0108";"1998JJ00";""
"3214";"GM0108";"1999JJ00";""
"3215";"GM0108";"2000JJ00";""
"3216";"GM0108";"2001JJ00";""
"3217";"GM0108";"2002JJ00";""
"3218";"GM0108";"2003JJ00";""
"3219";"GM0108";"2004JJ00";""
"3220";"GM0108";"2005JJ00";""
"3221";"GM0108";"2006JJ00";""
"3222";"GM0108";"2007JJ00";""
"3223";"GM0108";"2008JJ00";""
"3224";"GM0108";"2009JJ00";""
"3225";"GM0108";"2010JJ00";""
"3226";"GM0108";"2011JJ00";""
"3227";"GM0108";"2012JJ00";""
"3228";"GM0108";"2013JJ00";""
"3229";"GM0108";"2014JJ00";""
"3230";"GM0108";"2015JJ00";""
"3231";"GM0108";"2016JJ00";""
"3232";"GM0108";"2017JJ00";""
"3233";"GM0108";"2018JJ00";""
"3234";"GM0108";"2019JJ00";""
"3235";"GM0108";"2020JJ00";""
"3236";"GM0108";"2021JJ00";""
"3237";"GM0108";"2022JJ00";""
"3238";"GM0108";"2023JJ00";""
"3239";"GM0108";"2024JJ00";""
"3240";"GM1681";"1995JJ00";""
"3241";"GM1681";"1996JJ00";""
"3242";"GM1681";"1997JJ00";""
"3243";"GM1681";"1998JJ00";"  108725"
"3244";"GM1681";"1999JJ00";"  133048"
"3245";"GM1681";"2000JJ00";"  148120"
"3246";"GM1681";"2001JJ00";"  166120"
"3247";"GM1681";"2002JJ00";"  184277"
"3248";"GM1681";"2003JJ00";"  181098"
"3249";"GM1681";"2004JJ00";"  186121"
"3250";"GM1681";"2005JJ00";"  199912"
"3251";"GM1681";"2006JJ00";"  215953"
"3252";"GM1681";"2007JJ00";"  218167"
"3253";"GM1681";"2008JJ00";"  220050"
"3254";"GM1681";"2009JJ00";"  213588"
"3255";"GM1681";"2010JJ00";"  220469"
"3256";"GM1681";"2011JJ00";"  210538"
"3257";"GM1681";"2012JJ00";"  196611"
"3258";"GM1681";"2013JJ00";"  170312"
"3259";"GM1681";"2014JJ00";"  178862"
"3260";"GM1681";"2015JJ00";"  193502"
"3261";"GM1681";"2016JJ00";"  204217"
"3262";"GM1681";"2017JJ00";"  212736"
"3263";"GM1681";"2018JJ00";"  216935"
"3264";"GM1681";"2019JJ00";"  233711"
"3265";"GM1681";"2020JJ00";"  276324"
"3266";"GM1681";"2021JJ00";"  305783"
"3267";"GM1681";"2022JJ00";"  354458"
"3268";"GM1681";"2023JJ00";"  345005"
"3269";"GM1681";"2024JJ00";"  377859"
"3270";"GM0897";"1995JJ00";"   94369"
"3271";"GM0897";"1996JJ00";"  110790"
"3272";"GM0897";"1997JJ00";"  129649"
"3273";"GM0897";"1998JJ00";"  136629"
"3274";"GM0897";"1999JJ00";"  153185"
"3275";"GM0897";"2000JJ00";"  162310"
"3276";"GM0897";"2001JJ00";""
"3277";"GM0897";"2002JJ00";""
"3278";"GM0897";"2003JJ00";""
"3279";"GM0897";"2004JJ00";""
"3280";"GM0897";"2005JJ00";""
"3281";"GM0897";"2006JJ00";""
"3282";"GM0897";"2007JJ00";""
"3283";"GM0897";"2008JJ00";""
"3284";"GM0897";"2009JJ00";""
"3285";"GM0897";"2010JJ00";""
"3286";"GM0897";"2011JJ00";""
"3287";"GM0897";"2012JJ00";""
"3288";"GM0897";"2013JJ00";""
"3289";"GM0897";"2014JJ00";""
"3290";"GM0897";"2015JJ00";""
"3291";"GM0897";"2016JJ00";""
"3292";"GM0897";"2017JJ00";""
"3293";"GM0897";"2018JJ00";""
"3294";"GM0897";"2019JJ00";""
"3295";"GM0897";"2020JJ00";""
"3296";"GM0897";"2021JJ00";""
"3297";"GM0897";"2022JJ00";""
"3298";"GM0897";"2023JJ00";""
"3299";"GM0897";"2024JJ00";""
"3300";"GM0147";"1995JJ00";"   89463"
"3301";"GM0147";"1996JJ00";"  104039"
"3302";"GM0147";"1997JJ00";"  113746"
"3303";"GM0147";"1998JJ00";"  121319"
"3304";"GM0147";"1999JJ00";"  149433"
"3305";"GM0147";"2000JJ00";"  187520"
"3306";"GM0147";"2001JJ00";"  184980"
"3307";"GM0147";"2002JJ00";"  207984"
"3308";"GM0147";"2003JJ00";"  206371"
"3309";"GM0147";"2004JJ00";"  227542"
"3310";"GM0147";"2005JJ00";"  209917"
"3311";"GM0147";"2006JJ00";"  221374"
"3312";"GM0147";"2007JJ00";"  244213"
"3313";"GM0147";"2008JJ00";"  252368"
"3314";"GM0147";"2009JJ00";"  224637"
"3315";"GM0147";"2010JJ00";"  228279"
"3316";"GM0147";"2011JJ00";"  210798"
"3317";"GM0147";"2012JJ00";"  226982"
"3318";"GM0147";"2013JJ00";"  195900"
"3319";"GM0147";"2014JJ00";"  208272"
"3320";"GM0147";"2015JJ00";"  206915"
"3321";"GM0147";"2016JJ00";"  230277"
"3322";"GM0147";"2017JJ00";"  232211"
"3323";"GM0147";"2018JJ00";"  252398"
"3324";"GM0147";"2019JJ00";"  270534"
"3325";"GM0147";"2020JJ00";"  311055"
"3326";"GM0147";"2021JJ00";"  336553"
"3327";"GM0147";"2022JJ00";"  382521"
"3328";"GM0147";"2023JJ00";"  378701"
"3329";"GM0147";"2024JJ00";"  410964"
"3330";"GM0654";"1995JJ00";"   75997"
"3331";"GM0654";"1996JJ00";"   82475"
"3332";"GM0654";"1997JJ00";"   92269"
"3333";"GM0654";"1998JJ00";"  100712"
"3334";"GM0654";"1999JJ00";"  115879"
"3335";"GM0654";"2000JJ00";"  133165"
"3336";"GM0654";"2001JJ00";"  146516"
"3337";"GM0654";"2002JJ00";"  166049"
"3338";"GM0654";"2003JJ00";"  179881"
"3339";"GM0654";"2004JJ00";"  201960"
"3340";"GM0654";"2005JJ00";"  202207"
"3341";"GM0654";"2006JJ00";"  208432"
"3342";"GM0654";"2007JJ00";"  221441"
"3343";"GM0654";"2008JJ00";"  228353"
"3344";"GM0654";"2009JJ00";"  217215"
"3345";"GM0654";"2010JJ00";"  223962"
"3346";"GM0654";"2011JJ00";"  201521"
"3347";"GM0654";"2012JJ00";"  189437"
"3348";"GM0654";"2013JJ00";"  184496"
"3349";"GM0654";"2014JJ00";"  189830"
"3350";"GM0654";"2015JJ00";"  198139"
"3351";"GM0654";"2016JJ00";"  198956"
"3352";"GM0654";"2017JJ00";"  207747"
"3353";"GM0654";"2018JJ00";"  228958"
"3354";"GM0654";"2019JJ00";"  241363"
"3355";"GM0654";"2020JJ00";"  259279"
"3356";"GM0654";"2021JJ00";"  297555"
"3357";"GM0654";"2022JJ00";"  328813"
"3358";"GM0654";"2023JJ00";"  337098"
"3359";"GM0654";"2024JJ00";"  363073"
"3360";"GM0499";"1995JJ00";"  114015"
"3361";"GM0499";"1996JJ00";"  117271"
"3362";"GM0499";"1997JJ00";"  133482"
"3363";"GM0499";"1998JJ00";"  151753"
"3364";"GM0499";"1999JJ00";"  185106"
"3365";"GM0499";"2000JJ00";"  194198"
"3366";"GM0499";"2001JJ00";"  219981"
"3367";"GM0499";"2002JJ00";"  216969"
"3368";"GM0499";"2003JJ00";"  242609"
"3369";"GM0499";"2004JJ00";"  230619"
"3370";"GM0499";"2005JJ00";"  243589"
"3371";"GM0499";"2006JJ00";"  261136"
"3372";"GM0499";"2007JJ00";"  264345"
"3373";"GM0499";"2008JJ00";"  287562"
"3374";"GM0499";"2009JJ00";"  237098"
"3375";"GM0499";"2010JJ00";"  253213"
"3376";"GM0499";"2011JJ00";"  272321"
"3377";"GM0499";"2012JJ00";"  217005"
"3378";"GM0499";"2013JJ00";"  224321"
"3379";"GM0499";"2014JJ00";""
"3380";"GM0499";"2015JJ00";""
"3381";"GM0499";"2016JJ00";""
"3382";"GM0499";"2017JJ00";""
"3383";"GM0499";"2018JJ00";""
"3384";"GM0499";"2019JJ00";""
"3385";"GM0499";"2020JJ00";""
"3386";"GM0499";"2021JJ00";""
"3387";"GM0499";"2022JJ00";""
"3388";"GM0499";"2023JJ00";""
"3389";"GM0499";"2024JJ00";""
"3390";"GM0756";"1995JJ00";"  113374"
"3391";"GM0756";"1996JJ00";"  116946"
"3392";"GM0756";"1997JJ00";"  143646"
"3393";"GM0756";"1998JJ00";"  145874"
"3394";"GM0756";"1999JJ00";"  168802"
"3395";"GM0756";"2000JJ00";"  193885"
"3396";"GM0756";"2001JJ00";"  218754"
"3397";"GM0756";"2002JJ00";"  228603"
"3398";"GM0756";"2003JJ00";"  252918"
"3399";"GM0756";"2004JJ00";"  244859"
"3400";"GM0756";"2005JJ00";"  267002"
"3401";"GM0756";"2006JJ00";"  277408"
"3402";"GM0756";"2007JJ00";"  286030"
"3403";"GM0756";"2008JJ00";"  277639"
"3404";"GM0756";"2009JJ00";"  243103"
"3405";"GM0756";"2010JJ00";"  263856"
"3406";"GM0756";"2011JJ00";"  247226"
"3407";"GM0756";"2012JJ00";"  256254"
"3408";"GM0756";"2013JJ00";"  233350"
"3409";"GM0756";"2014JJ00";"  212156"
"3410";"GM0756";"2015JJ00";"  232398"
"3411";"GM0756";"2016JJ00";"  237758"
"3412";"GM0756";"2017JJ00";"  243723"
"3413";"GM0756";"2018JJ00";"  263418"
"3414";"GM0756";"2019JJ00";"  293693"
"3415";"GM0756";"2020JJ00";"  306240"
"3416";"GM0756";"2021JJ00";"  376130"
"3417";"GM0756";"2022JJ00";""
"3418";"GM0756";"2023JJ00";""
"3419";"GM0756";"2024JJ00";""
"3420";"GM0757";"1995JJ00";"  100616"
"3421";"GM0757";"1996JJ00";"  120629"
"3422";"GM0757";"1997JJ00";"  127662"
"3423";"GM0757";"1998JJ00";"  152866"
"3424";"GM0757";"1999JJ00";"  153102"
"3425";"GM0757";"2000JJ00";"  199043"
"3426";"GM0757";"2001JJ00";"  235002"
"3427";"GM0757";"2002JJ00";"  248297"
"3428";"GM0757";"2003JJ00";"  281566"
"3429";"GM0757";"2004JJ00";"  282726"
"3430";"GM0757";"2005JJ00";"  272690"
"3431";"GM0757";"2006JJ00";"  281068"
"3432";"GM0757";"2007JJ00";"  308775"
"3433";"GM0757";"2008JJ00";"  297264"
"3434";"GM0757";"2009JJ00";"  273632"
"3435";"GM0757";"2010JJ00";"  285257"
"3436";"GM0757";"2011JJ00";"  256555"
"3437";"GM0757";"2012JJ00";"  264603"
"3438";"GM0757";"2013JJ00";"  231205"
"3439";"GM0757";"2014JJ00";"  242196"
"3440";"GM0757";"2015JJ00";"  246872"
"3441";"GM0757";"2016JJ00";"  268053"
"3442";"GM0757";"2017JJ00";"  282739"
"3443";"GM0757";"2018JJ00";"  296677"
"3444";"GM0757";"2019JJ00";"  337626"
"3445";"GM0757";"2020JJ00";"  318532"
"3446";"GM0757";"2021JJ00";"  404430"
"3447";"GM0757";"2022JJ00";"  466586"
"3448";"GM0757";"2023JJ00";"  445741"
"3449";"GM0757";"2024JJ00";"  468999"
"3450";"GM0212";"1995JJ00";"   91804"
"3451";"GM0212";"1996JJ00";"  103580"
"3452";"GM0212";"1997JJ00";"  118920"
"3453";"GM0212";"1998JJ00";"  137520"
"3454";"GM0212";"1999JJ00";""
"3455";"GM0212";"2000JJ00";""
"3456";"GM0212";"2001JJ00";""
"3457";"GM0212";"2002JJ00";""
"3458";"GM0212";"2003JJ00";""
"3459";"GM0212";"2004JJ00";""
"3460";"GM0212";"2005JJ00";""
"3461";"GM0212";"2006JJ00";""
"3462";"GM0212";"2007JJ00";""
"3463";"GM0212";"2008JJ00";""
"3464";"GM0212";"2009JJ00";""
"3465";"GM0212";"2010JJ00";""
"3466";"GM0212";"2011JJ00";""
"3467";"GM0212";"2012JJ00";""
"3468";"GM0212";"2013JJ00";""
"3469";"GM0212";"2014JJ00";""
"3470";"GM0212";"2015JJ00";""
"3471";"GM0212";"2016JJ00";""
"3472";"GM0212";"2017JJ00";""
"3473";"GM0212";"2018JJ00";""
"3474";"GM0212";"2019JJ00";""
"3475";"GM0212";"2020JJ00";""
"3476";"GM0212";"2021JJ00";""
"3477";"GM0212";"2022JJ00";""
"3478";"GM0212";"2023JJ00";""
